record_id,source_kind,source_file,source_question_id,source_exam_code,source_exam_year,source_set_code,source_question_no,source_choice_label,subject,topic,question_type_original,question_type_marubatsu,statement_text,answer_bool,answer_label,explanation_text,legal_basis,rewrite_note,review_status
original_orig_set01_q6_c3,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set01_q6,,,orig_set01,6,3,区分所有法,専有部分と共用部分,comparison_table,true_false,専有部分とは、区分所有者が単独で所有する意思を有している部分をいい、構造上又は利用上の独立性は要しない。,0,×,この記述は誤りです。専有部分には、構造上及び利用上の独立性が必要です。,区分所有法1条・2条,独立性要件が見える形にした。,rewritten
original_orig_set01_q6_c4,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set01_q6,,,orig_set01,6,4,区分所有法,専有部分と共用部分,comparison_table,true_false,附属建物は、常に専有部分としてのみ取り扱われ、共用部分とする余地はない。,0,×,この記述は誤りです。附属建物も、規約によって共用部分とすることができます。,区分所有法4条2項,4肢目の全面否定をそのまま判定文にした。,rewritten
original_orig_set01_q7_c1,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set01_q7,,,orig_set01,7,1,区分所有法,敷地利用権と分離処分,single_choice,true_false,敷地利用権が共有持分である場合でも、区分所有者は、専有部分だけを自由に第三者へ譲渡することができる。,0,×,この記述は誤りです。分離処分禁止の原則があるため、専有部分だけを自由に譲渡できるわけではありません。,区分所有法22条1項,専有部分だけの譲渡という誤解を残した。,rewritten
original_orig_set01_q7_c2,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set01_q7,,,orig_set01,7,2,区分所有法,敷地利用権と分離処分,single_choice,true_false,敷地利用権と専有部分の分離処分禁止は強行規定であり、規約で別段の定めを置くことは一切できない。,0,×,この記述は誤りです。区分所有法は、規約で別段の定めを置く余地を認めています。,区分所有法22条1項,「一切できない」という言い切りを維持した。,rewritten
original_orig_set01_q7_c3,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set01_q7,,,orig_set01,7,3,区分所有法,敷地利用権と分離処分,single_choice,true_false,敷地利用権が数人で有する所有権その他の権利である場合、区分所有者は、規約に別段の定めがない限り、専有部分と敷地利用権とを分離して処分することができない。,1,○,この記述は正しいです。区分所有法は、規約に別段の定めがない限り、専有部分と敷地利用権の分離処分を禁止しています。,区分所有法22条1項,正答肢をそのまま自然な断定文にした。,rewritten
original_orig_set01_q7_c4,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set01_q7,,,orig_set01,7,4,区分所有法,敷地利用権と分離処分,single_choice,true_false,専有部分と敷地利用権の分離処分が禁止されている場合、その違反処分の無効は、相手方が善意であっても常に主張することができる。,0,×,この記述は誤りです。違反処分の無効は、善意の相手方に対抗できない場合があります。,区分所有法23条,善意者保護の点が見えるようにした。,rewritten
original_orig_set01_q9_c1,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set01_q9,,,orig_set01,9,1,区分所有法,義務違反者への措置,precedent_fill,true_false,占有者が共同の利益に反する行為をした場合でも、区分所有法60条に基づき契約解除及び引渡しを求めることはできず、常に59条の競売請求によらなければならない。,0,×,この記述は誤りです。占有者による義務違反では、区分所有法60条に基づく契約解除と引渡請求が問題となります。,区分所有法60条,占有者と区分所有者の措置の違いが見えるようにした。,rewritten
original_orig_set01_q9_c2,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set01_q9,,,orig_set01,9,2,区分所有法,義務違反者への措置,precedent_fill,true_false,区分所有者に対する専有部分の使用禁止請求は、集会の普通決議があれば足りる。,0,×,この記述は誤りです。使用禁止請求の決議には、普通決議ではなく特別多数決が必要です。,区分所有法58条2項,決議要件に絞って判定できる形にした。,rewritten
original_orig_set01_q9_c3,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set01_q9,,,orig_set01,9,3,区分所有法,義務違反者への措置,precedent_fill,true_false,義務違反行為の停止請求は、裁判を提起するために常に区分所有者全員が共同して原告とならなければならない。,0,×,この記述は誤りです。集会で指定された管理者や区分所有者が訴えを提起することができます。,区分所有法57条3項,「常に全員共同」を誤りの核にした。,rewritten
original_orig_set01_q9_c4,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set01_q9,,,orig_set01,9,4,区分所有法,義務違反者への措置,precedent_fill,true_false,占有者による義務違反行為が共同生活上著しい障害となり、他の方法では障害の除去が困難であるときは、集会決議に基づき、占有者の専有部分の使用収益を目的とする契約の解除及びその専有部分の引渡しを求める訴えを提起することができる。,1,○,この記述は正しいです。区分所有法60条は、このような場合に契約解除と引渡請求の訴えを認めています。,区分所有法60条,正答肢は条文の構造が分かるように維持した。,rewritten
original_orig_set01_q10_c1,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set01_q10,,,orig_set01,10,1,区分所有法,滅失・復旧・建替え,case_based,true_false,建物価格の2分の1以下に相当する部分が滅失した場合、各区分所有者は、所定の決議が先にされていない限り、滅失した共用部分及び自己の専有部分を復旧することができる。,1,○,この記述は正しいです。建物価格の2分の1以下に相当する一部滅失であれば、各区分所有者は共用部分と自己の専有部分を復旧できます。,区分所有法61条1項,正答肢はそのまま独立化した。,rewritten
